Year,Team,Wiki,Region,Country,Track,Kind
2019,BOKU-Vienna,http://2019.igem.org/Team:BOKU-Vienna,Europe,Austria,Diagnostics,Collegiate
2019,Bonn,http://2019.igem.org/Team:Bonn,Europe,Germany,Energy,Collegiate
2019,Botchan_Lab_Tokyo,http://2019.igem.org/Team:Botchan_Lab_Tokyo,Asia,Japan,Environment,Collegiate
2019,British_Columbia,http://2019.igem.org/Team:British_Columbia,North America,Canada,Food & Nutrition,Collegiate
2019,BrockU,http://2019.igem.org/Team:BrockU,North America,Canada,New Application,Collegiate
2019,BrownStanfordPrinctn,http://2019.igem.org/Team:BrownStanfordPrinctn,North America,United States,Manufacturing,Collegiate
2019,BSC_United,http://2019.igem.org/Team:BSC_United,Asia,China,High School,High School
2019,BUAP_Mexico,http://2019.igem.org/Team:BUAP_Mexico,Latin America,Mexico,Environment,Collegiate
2019,BUCT-China,http://2019.igem.org/Team:BUCT-China,Asia,China,Environment,Collegiate
2019,Bulgaria,http://2019.igem.org/Team:Bulgaria,Europe,Bulgaria,Therapeutics,Collegiate
2019,Calgary,http://2019.igem.org/Team:Calgary,North America,Canada,Food & Nutrition,Collegiate
2019,Canterbury_Chch_NZ,http://2019.igem.org/Team:Canterbury_Chch_NZ,Asia,New Zealand,Food & Nutrition,Collegiate
2019,CAU_China,http://2019.igem.org/Team:CAU_China,Asia,China,Environment,Collegiate
2019,CCA_San_Diego,http://2019.igem.org/Team:CCA_San_Diego,North America,United States,High School,High School
2019,CCU_Taiwan,http://2019.igem.org/Team:CCU_Taiwan,Asia,Taiwan,Diagnostics,Collegiate
2019,Chalmers-Gothenburg,http://2019.igem.org/Team:Chalmers-Gothenburg,Europe,Sweden,Environment,Collegiate
2019,CMUQ,http://2019.igem.org/Team:CMUQ,Asia,Qatar,Diagnostics,Collegiate
2019,Concordia-Montreal,http://2019.igem.org/Team:Concordia-Montreal,North America,Canada,Diagnostics,Collegiate
2019,Cornell,http://2019.igem.org/Team:Cornell,North America,United States,Environment,Collegiate
2019,Costa_Rica,http://2019.igem.org/Team:Costa_Rica,Latin America,Costa Rica,Therapeutics,Collegiate
2019,CPU_CHINA,http://2019.igem.org/Team:CPU_CHINA,Asia,China,Therapeutics,Collegiate
2019,CSL_Pittsburgh,http://2019.igem.org/Team:CSL_Pittsburgh,North America,United States,High School,High School
2019,CSMU_Taiwan,http://2019.igem.org/Team:CSMU_Taiwan,Asia,Taiwan,Diagnostics,Collegiate
2019,CSU_CHINA,http://2019.igem.org/Team:CSU_CHINA,Asia,China,Therapeutics,Collegiate
2019,CSU_Fort_Collins,http://2019.igem.org/Team:CSU_Fort_Collins,North America,United States,Therapeutics,Collegiate
2019,CU,http://2019.igem.org/Team:CU,Africa,Egypt,Environment,Collegiate
2019,CU-Boulder,http://2019.igem.org/Team:CU-Boulder,North America,United States,Therapeutics,Collegiate
2019,DNHS_SanDiego,http://2019.igem.org/Team:DNHS_SanDiego,North America,United States,High School,High School
2019,DTU-Denmark,http://2019.igem.org/Team:DTU-Denmark,Europe,Denmark,Foundational Advance,Collegiate
2019,Duesseldorf,http://2019.igem.org/Team:Duesseldorf,Europe,Germany,Food & Nutrition,Collegiate
2019,DUT_China_A,http://2019.igem.org/Team:DUT_China_A,Asia,China,New Application,Collegiate
2019,DUT_China_B,http://2019.igem.org/Team:DUT_China_B,Asia,China,New Application,Collegiate
2019,East_Chapel_Hill_HS,http://2019.igem.org/Team:East_Chapel_Hill_HS,North America,United States,High School,High School
2019,ECUST_China,http://2019.igem.org/Team:ECUST_China,Asia,China,Manufacturing,Collegiate
2019,Edinburgh_OG,http://2019.igem.org/Team:Edinburgh_OG,Europe,United Kingdom,Environment,Collegiate
2019,Edinburgh_UG,http://2019.igem.org/Team:Edinburgh_UG,Europe,United Kingdom,Energy,Collegiate
2019,EPFL,http://2019.igem.org/Team:EPFL,Europe,Switzerland,Environment,Collegiate
2019,ETH_Zurich,http://2019.igem.org/Team:ETH_Zurich,Europe,Switzerland,Therapeutics,Collegiate
2019,Evry_Paris-Saclay,http://2019.igem.org/Team:Evry_Paris-Saclay,Europe,France,Manufacturing,Collegiate
2019,Exeter,http://2019.igem.org/Team:Exeter,Europe,United Kingdom,Environment,Collegiate
2019,FAFU-CHINA,http://2019.igem.org/Team:FAFU-CHINA,Asia,China,Energy,Collegiate
2019,FAU_Erlangen,http://2019.igem.org/Team:FAU_Erlangen,Europe,Germany,Foundational Advance,Collegiate
2019,FDR-HB_Peru,http://2019.igem.org/Team:FDR-HB_Peru,Latin America,Peru,High School,High School
2019,Florida,http://2019.igem.org/Team:Florida,North America,United States,Foundational Advance,Collegiate
2019,Freiburg,http://2019.igem.org/Team:Freiburg,Europe,Germany,Foundational Advance,Collegiate
2019,FSU,http://2019.igem.org/Team:FSU,North America,United States,Environment,Collegiate
2019,Fudan,http://2019.igem.org/Team:Fudan,Asia,China,Therapeutics,Collegiate
2019,Fudan-TSI,http://2019.igem.org/Team:Fudan-TSI,Asia,China,Foundational Advance,Collegiate
2019,Gaston_Day_School,http://2019.igem.org/Team:Gaston_Day_School,North America,United States,Environment,Collegiate
2019,GDSYZX,http://2019.igem.org/Team:GDSYZX,Asia,China,High School,High School
2019,GENAS_China,http://2019.igem.org/Team:GENAS_China,Asia,China,High School,High School
2019,Georgia_State,http://2019.igem.org/Team:Georgia_State,North America,United States,Environment,Collegiate
2019,GIFU_TOKAI,http://2019.igem.org/Team:GIFU_TOKAI,Asia,Japan,Foundational Advance,Collegiate
2019,GO_Paris-Saclay,http://2019.igem.org/Team:GO_Paris-Saclay,Europe,France,Foundational Advance,Collegiate
2019,Greatbay_SCIE,http://2019.igem.org/Team:Greatbay_SCIE,Asia,China,High School,High School
2019,GreatBay_SZ,http://2019.igem.org/Team:GreatBay_SZ,Asia,China,High School,High School
2019,Grenoble-Alpes,http://2019.igem.org/Team:Grenoble-Alpes,Europe,France,Diagnostics,Collegiate
2019,Groningen,http://2019.igem.org/Team:Groningen,Europe,Netherlands,New Application,Collegiate
2019,Guelph,http://2019.igem.org/Team:Guelph,North America,Canada,Diagnostics,Collegiate
2019,Gunma,http://2019.igem.org/Team:Gunma,Asia,Japan,Foundational Advance,Collegiate
2019,GZHS-United,http://2019.igem.org/Team:GZHS-United,Asia,China,High School,High School
2019,Hamburg,http://2019.igem.org/Team:Hamburg,Europe,Germany,Foundational Advance,Collegiate
2019,Hangzhou_WestLake,http://2019.igem.org/Team:Hangzhou_WestLake,Asia,China,High School,High School
2019,Harvard,http://2019.igem.org/Team:Harvard,North America,United States,New Application,Collegiate
2019,HBUT-China,http://2019.igem.org/Team:HBUT-China,Asia,China,Environment,Collegiate
2019,HK_GTC,http://2019.igem.org/Team:HK_GTC,Asia,Hong Kong,High School,High School
2019,HK_SKHLPSS,http://2019.igem.org/Team:HK_SKHLPSS,Asia,Hong Kong,High School,High School
2019,HK_SSC,http://2019.igem.org/Team:HK_SSC,Asia,Hong Kong,High School,High School
2019,Hong_Kong-CUHK,http://2019.igem.org/Team:Hong_Kong-CUHK,Asia,Hong Kong,Food & Nutrition,Collegiate
2019,Hong_Kong_HKU,http://2019.igem.org/Team:Hong_Kong_HKU,Asia,Hong Kong,Therapeutics,Collegiate
2019,Hong_Kong_HKUST,http://2019.igem.org/Team:Hong_Kong_HKUST,Asia,Hong Kong,Foundational Advance,Collegiate
2019,Hong_Kong_JSS,http://2019.igem.org/Team:Hong_Kong_JSS,Asia,Hong Kong,High School,High School
2019,Hong_Kong_LFC_PC,http://2019.igem.org/Team:Hong_Kong_LFC_PC,Asia,Hong Kong,High School,High School
2019,Hong_Kong_UCCKE,http://2019.igem.org/Team:Hong_Kong_UCCKE,Asia,Hong Kong,High School,High School
2019,HUBU-WUHAN,http://2019.igem.org/Team:HUBU-WUHAN,Asia,China,Energy,Collegiate
2019,Humboldt_Berlin,http://2019.igem.org/Team:Humboldt_Berlin,Europe,Germany,Environment,Collegiate
2019,HUST-China,http://2019.igem.org/Team:HUST-China,Asia,China,Manufacturing,Collegiate
2019,HZAU-China,http://2019.igem.org/Team:HZAU-China,Asia,China,New Application,Collegiate
2019,iBowu-China,http://2019.igem.org/Team:iBowu-China,Asia,China,High School,High School
2019,IISc-Bangalore,http://2019.igem.org/Team:IISc-Bangalore,Asia,India,New Application,Collegiate
2019,IISER-Pune-India,http://2019.igem.org/Team:IISER-Pune-India,Asia,India,Foundational Advance,Collegiate
2019,IISER_Bhopal,http://2019.igem.org/Team:IISER_Bhopal,Asia,India,New Application,Collegiate
2019,IISER_Kolkata,http://2019.igem.org/Team:IISER_Kolkata,Asia,India,Therapeutics,Collegiate
2019,IISER_Tirupati,http://2019.igem.org/Team:IISER_Tirupati,Asia,India,Therapeutics,Collegiate
2019,IIT-Madras,http://2019.igem.org/Team:IIT-Madras,Asia,India,Manufacturing,Collegiate
2019,IIT_Chicago,http://2019.igem.org/Team:IIT_Chicago,North America,United States,Environment,Collegiate
2019,Ionis_Paris,http://2019.igem.org/Team:Ionis_Paris,Europe,France,Environment,Collegiate
2019,ITB_Indonesia,http://2019.igem.org/Team:ITB_Indonesia,Asia,Indonesia,Environment,Collegiate
2019,ITESO_Guadalajara,http://2019.igem.org/Team:ITESO_Guadalajara,Latin America,Mexico,Environment,Collegiate
2019,Jiangnan-China,http://2019.igem.org/Team:Jiangnan-China,Asia,China,Manufacturing,Collegiate
2019,JiangnanU_China,http://2019.igem.org/Team:JiangnanU_China,Asia,China,New Application,Collegiate
2019,Jiangsu_High_School,http://2019.igem.org/Team:Jiangsu_High_School,Asia,China,High School,High School
2019,Jilin_China,http://2019.igem.org/Team:Jilin_China,Asia,China,Therapeutics,Collegiate
2019,JNFLS,http://2019.igem.org/Team:JNFLS,Asia,China,High School,High School
2019,JNU-China,http://2019.igem.org/Team:JNU-China,Asia,China,Manufacturing,Collegiate
2019,KAIT_JAPAN,http://2019.igem.org/Team:KAIT_JAPAN,Asia,Japan,Environment,Collegiate
2019,KCL_UK,http://2019.igem.org/Team:KCL_UK,Europe,United Kingdom,Foundational Advance,Collegiate
2019,KOREA,http://2019.igem.org/Team:KOREA,Asia,"Korea, Republic Of",High School,High School
2019,Korea_HS,http://2019.igem.org/Team:Korea_HS,Asia,"Korea, Republic Of",High School,High School
2019,KUAS_Korea,http://2019.igem.org/Team:KUAS_Korea,Asia,"Korea, Republic Of",Diagnostics,Collegiate
2019,KU_LEUVEN,http://2019.igem.org/Team:KU_LEUVEN,Europe,Belgium,Manufacturing,Collegiate
2019,Kyoto,http://2019.igem.org/Team:Kyoto,Asia,Japan,Environment,Collegiate
2019,Lambert_GA,http://2019.igem.org/Team:Lambert_GA,North America,United States,High School,High School
2019,Leiden,http://2019.igem.org/Team:Leiden,Europe,Netherlands,Manufacturing,Collegiate
2019,Lethbridge,http://2019.igem.org/Team:Lethbridge,North America,Canada,Manufacturing,Collegiate
2019,Lethbridge_HS,http://2019.igem.org/Team:Lethbridge_HS,North America,Canada,High School,High School
2019,Linkoping_Sweden,http://2019.igem.org/Team:Linkoping_Sweden,Europe,Sweden,Therapeutics,Collegiate
2019,Lubbock_TTU,http://2019.igem.org/Team:Lubbock_TTU,North America,United States,Manufacturing,Collegiate
2019,Lund,http://2019.igem.org/Team:Lund,Europe,Sweden,Food & Nutrition,Collegiate
2019,LZU-CHINA,http://2019.igem.org/Team:LZU-CHINA,Asia,China,Therapeutics,Collegiate
2019,Macquarie_Australia,http://2019.igem.org/Team:Macquarie_Australia,Asia,Australia,Energy,Collegiate
2019,MADRID_UCM,http://2019.igem.org/Team:MADRID_UCM,Europe,Spain,Diagnostics,Collegiate
2019,MADRID_UCM_HS,http://2019.igem.org/Team:MADRID_UCM_HS,Europe,Spain,High School,High School
2019,Manchester,http://2019.igem.org/Team:Manchester,Europe,United Kingdom,New Application,Collegiate
2019,Marburg,http://2019.igem.org/Team:Marburg,Europe,Germany,Foundational Advance,Collegiate
2019,Michigan,http://2019.igem.org/Team:Michigan,North America,United States,Food & Nutrition,Collegiate
2019,MichiganState,http://2019.igem.org/Team:MichiganState,North America,United States,Environment,Collegiate
2019,Mines,http://2019.igem.org/Team:Mines,North America,United States,Environment,Collegiate
2019,Mingdao,http://2019.igem.org/Team:Mingdao,Asia,Taiwan,High School,High School
2019,Missouri_Miners,http://2019.igem.org/Team:Missouri_Miners,North America,United States,Open,Collegiate
2019,MIT,http://2019.igem.org/Team:MIT,North America,United States,Foundational Advance,Collegiate
2019,MITADTBIO_Pune,http://2019.igem.org/Team:MITADTBIO_Pune,Asia,India,Environment,Collegiate
2019,Montpellier,http://2019.igem.org/Team:Montpellier,Europe,France,Foundational Advance,Collegiate
2019,Moscow,http://2019.igem.org/Team:Moscow,Europe,Russian Federation,Diagnostics,Collegiate
2019,MSP-Maastricht,http://2019.igem.org/Team:MSP-Maastricht,Europe,Netherlands,New Application,Collegiate
2019,Munich,http://2019.igem.org/Team:Munich,Europe,Germany,Diagnostics,Collegiate
2019,Nanjing,http://2019.igem.org/Team:Nanjing,Asia,China,High School,High School
2019,Nanjing-China,http://2019.igem.org/Team:Nanjing-China,Asia,China,Environment,Collegiate
2019,Nanjing_High_School,http://2019.igem.org/Team:Nanjing_High_School,Asia,China,High School,High School
2019,Nanjing_NFLS,http://2019.igem.org/Team:Nanjing_NFLS,Asia,China,High School,High School
2019,Nantes,http://2019.igem.org/Team:Nantes,Europe,France,New Application,Collegiate
2019,NAU-CHINA,http://2019.igem.org/Team:NAU-CHINA,Asia,China,New Application,Collegiate
2019,Navarra_BG,http://2019.igem.org/Team:Navarra_BG,Europe,Spain,High School,High School
2019,NAWI_Graz,http://2019.igem.org/Team:NAWI_Graz,Europe,Austria,Diagnostics,Collegiate
2019,NCHU_Taichung,http://2019.igem.org/Team:NCHU_Taichung,Asia,Taiwan,Environment,Collegiate
2019,NCKU_Tainan,http://2019.igem.org/Team:NCKU_Tainan,Asia,Taiwan,Therapeutics,Collegiate
2019,NCTU_Formosa,http://2019.igem.org/Team:NCTU_Formosa,Asia,Taiwan,Environment,Collegiate
2019,NEFU_China,http://2019.igem.org/Team:NEFU_China,Asia,China,Therapeutics,Collegiate
2019,NEU_CHINA,http://2019.igem.org/Team:NEU_CHINA,Asia,China,Therapeutics,Collegiate
2019,Newcastle,http://2019.igem.org/Team:Newcastle,Europe,United Kingdom,Diagnostics,Collegiate
2019,NJTech_China,http://2019.igem.org/Team:NJTech_China,Asia,China,Therapeutics,Collegiate
2019,Northern_BC,http://2019.igem.org/Team:Northern_BC,North America,Canada,Diagnostics,Collegiate
2019,Northwestern,http://2019.igem.org/Team:Northwestern,North America,United States,Diagnostics,Collegiate
2019,Nottingham,http://2019.igem.org/Team:Nottingham,Europe,United Kingdom,Food & Nutrition,Collegiate
2019,NTHU_Taiwan,http://2019.igem.org/Team:NTHU_Taiwan,Asia,Taiwan,New Application,Collegiate
2019,NTU-Singapore,http://2019.igem.org/Team:NTU-Singapore,Asia,Singapore,Foundational Advance,Collegiate
2019,NUDT_CHINA,http://2019.igem.org/Team:NUDT_CHINA,Asia,China,Foundational Advance,Collegiate
2019,NUS_Singapore,http://2019.igem.org/Team:NUS_Singapore,Asia,Singapore,Foundational Advance,Collegiate
2019,NU_Kazakhstan,http://2019.igem.org/Team:NU_Kazakhstan,Asia,Kazakhstan,Energy,Collegiate
2019,NWU-China,http://2019.igem.org/Team:NWU-China,Asia,China,Diagnostics,Collegiate
2019,NYMU-Taipei,http://2019.igem.org/Team:NYMU-Taipei,Asia,Taiwan,New Application,Collegiate
2019,NYU_Abu_Dhabi,http://2019.igem.org/Team:NYU_Abu_Dhabi,Asia,United Arab Emirates,Diagnostics,Collegiate
2019,NYU_New_York,http://2019.igem.org/Team:NYU_New_York,North America,United States,Manufacturing,Collegiate
2019,NYU_Shanghai,http://2019.igem.org/Team:NYU_Shanghai,Asia,China,New Application,Collegiate
2019,OhioState,http://2019.igem.org/Team:OhioState,North America,United States,Environment,Collegiate
2019,Orleans,http://2019.igem.org/Team:Orleans,Europe,France,Environment,Collegiate
2019,OUC-China,http://2019.igem.org/Team:OUC-China,Asia,China,Foundational Advance,Collegiate
2019,Oxford,http://2019.igem.org/Team:Oxford,Europe,United Kingdom,Therapeutics,Collegiate
2019,Pasteur_Paris,http://2019.igem.org/Team:Pasteur_Paris,Europe,France,Diagnostics,Collegiate
2019,Peking,http://2019.igem.org/Team:Peking,Asia,China,Foundational Advance,Collegiate
2019,Penn,http://2019.igem.org/Team:Penn,North America,United States,Open,Collegiate
2019,Pittsburgh,http://2019.igem.org/Team:Pittsburgh,North America,United States,Foundational Advance,Collegiate
2019,Poitiers,http://2019.igem.org/Team:Poitiers,Europe,France,Manufacturing,Collegiate
2019,Potsdam,http://2019.igem.org/Team:Potsdam,Europe,Germany,Software,Collegiate
2019,PuiChing_Macau,http://2019.igem.org/Team:PuiChing_Macau,Asia,Macao,High School,High School
2019,Purdue,http://2019.igem.org/Team:Purdue,North America,United States,Food & Nutrition,Collegiate
2019,QDHS_Shanghai,http://2019.igem.org/Team:QDHS_Shanghai,Asia,China,High School,High School
2019,QHFZ-China,http://2019.igem.org/Team:QHFZ-China,Asia,China,High School,High School
2019,Queens_Canada,http://2019.igem.org/Team:Queens_Canada,North America,Canada,Diagnostics,Collegiate
2019,RDFZ-China,http://2019.igem.org/Team:RDFZ-China,Asia,China,High School,High School
2019,REC-CHENNAI,http://2019.igem.org/Team:REC-CHENNAI,Asia,India,Foundational Advance,Collegiate
2019,RHIT,http://2019.igem.org/Team:RHIT,North America,United States,Environment,Collegiate
2019,Rice,http://2019.igem.org/Team:Rice,North America,United States,Environment,Collegiate
2019,Richmond_UR,http://2019.igem.org/Team:Richmond_UR,North America,United States,Environment,Collegiate
2019,RIS_BKK,http://2019.igem.org/Team:RIS_BKK,Asia,Thailand,High School,High School
2019,Rotterdam_HR,http://2019.igem.org/Team:Rotterdam_HR,Europe,Netherlands,Diagnostics,Collegiate
2019,Ruperto_Carola,http://2019.igem.org/Team:Ruperto_Carola,Europe,Germany,Foundational Advance,Collegiate
2019,Saint_Joseph,http://2019.igem.org/Team:Saint_Joseph,Europe,Turkey,High School,High School
2019,Sao_Carlos-Brazil,http://2019.igem.org/Team:Sao_Carlos-Brazil,Latin America,Brazil,New Application,Collegiate
2019,SASTRA_Thanjavur,http://2019.igem.org/Team:SASTRA_Thanjavur,Asia,India,Diagnostics,Collegiate
2019,SBS_NY,http://2019.igem.org/Team:SBS_NY,Asia,China,High School,High School
2019,SCU-China,http://2019.igem.org/Team:SCU-China,Asia,China,Manufacturing,Collegiate
2019,SCUT_China,http://2019.igem.org/Team:SCUT_China,Asia,China,New Application,Collegiate
2019,SDSZ_China,http://2019.igem.org/Team:SDSZ_China,Asia,China,High School,High School
2019,SDU-Denmark,http://2019.igem.org/Team:SDU-Denmark,Europe,Denmark,Therapeutics,Collegiate
2019,SDU_CHINA,http://2019.igem.org/Team:SDU_CHINA,Asia,China,Foundational Advance,Collegiate
2019,SEFLS_Shanghai,http://2019.igem.org/Team:SEFLS_Shanghai,Asia,China,High School,High School
2019,SEU,http://2019.igem.org/Team:SEU,Asia,China,Open,Collegiate
2019,SEU-Nanjing-China,http://2019.igem.org/Team:SEU-Nanjing-China,Asia,China,Environment,Collegiate
2019,Shanghai-United,http://2019.igem.org/Team:Shanghai-United,Asia,China,High School,High School
2019,ShanghaiFLS_China,http://2019.igem.org/Team:ShanghaiFLS_China,Asia,China,High School,High School
2019,ShanghaiTech_China,http://2019.igem.org/Team:ShanghaiTech_China,Asia,China,Therapeutics,Collegiate
2019,Shanghai_City,http://2019.igem.org/Team:Shanghai_City,Asia,China,High School,High School
2019,Shanghai_High_School,http://2019.igem.org/Team:Shanghai_High_School,Asia,China,High School,High School
2019,Shanghai_HS,http://2019.igem.org/Team:Shanghai_HS,Asia,China,High School,High School
2019,Shanghai_HS_United,http://2019.igem.org/Team:Shanghai_HS_United,Asia,China,High School,High School
